254473	20130813	$138
254473	20130820	$138
254474	20130730	$148
254474	20130806	$148
254474	20130813	$148
254474	20130820	$148
254475	20130730	$178
254475	20130806	$178
254475	20130813	$178
254475	20130820	$178
254476	20130730	$198
254476	20130806	$198
254476	20130813	$198
254476	20130820	$198
254479	20130730	$108
254479	20130806	$108
254479	20130813	$108
254479	20130820	$108
254481	20130730	$98
254481	20130806	$98
254481	20130813	$98
254481	20130820	$98
254482	20130730	$98
254482	20130806	$98
254482	20130813	$98
254482	20130820	$98
254483	20130730	$108
254483	20130806	$108
254483	20130813	$108
254483	20130820	$108
254484	20130730	$128
254484	20130806	$128
254484	20130813	$128
254484	20130820	$128
254485	20130730	$78
254485	20130806	$78
254485	20130813	$78
254485	20130820	$78
254486	20130730	$88
254486	20130806	$88
254486	20130813	$88
254486	20130820	$88
254487	20130730	$98
254487	20130806	$98
254487	20130813	$98
254487	20130820	$98
255260	20130730	$40
255260	20130806	$40
255260	20130813	$40
255260	20130820	$40
255261	20130730	$38
255261	20130806	$38
255261	20130813	$38
255261	20130820	$38
255262	20130730	$248
255262	20130806	$248
255262	20130813	$248
255262	20130820	$248
256637	20130730	$75
256637	20130806	$75
256637	20130813	$75
256637	20130820	$75
256640	20130730	$55
256640	20130806	$55
256640	20130813	$55
256640	20130820	$55
256641	20130730	$50
256641	20130806	$50
256641	20130813	$50
256641	20130820	$50
256642	20130730	$25
256642	20130806	$25
256642	20130813	$25
256642	20130820	$25
256643	20130730	$55
256643	20130806	$55
256643	20130813	$55
256643	20130820	$55
256644	20130730	$30
256644	20130806	$30
256644	20130813	$30
256644	20130820	$30
256645	20130730	$65
256645	20130806	$65
256645	20130813	$65
256645	20130820	$65
256646	20130730	$60
256646	20130806	$60
256646	20130813	$60
256646	20130820	$60
256647	20130730	$40
256647	20130806	$40
256647	20130813	$40
256647	20130820	$40
256648	20130730	$65
256648	20130806	$65
256648	20130813	$65
256648	20130820	$65
256649	20130730	$60
256649	20130806	$60
256649	20130813	$60
256649	20130820	$60
256653	20130730	$118
256653	20130806	$118
256653	20130813	$118
256653	20130820	$118
256654	20130730	$178
256654	20130806	$178
256654	20130813	$178
256654	20130820	$178
256655	20130730	$98
256655	20130806	$98
256655	20130813	$98
256655	20130820	$98
256656	20130730	$148
256656	20130806	$148
256656	20130813	$148
256656	20130820	$148
256657	20130730	$128
256657	20130806	$128
256657	20130813	$128
256657	20130820	$128
256658	20130730	$168
256658	20130806	$168
256658	20130813	$168
256658	20130820	$168
256662	20130730	$55
256662	20130806	$55
256662	20130813	$55
256662	20130820	$55
258147	20130820	$148
258303	20130730	$35
258303	20130806	$35
258303	20130813	$35
258303	20130820	$35
258315	20130730	$45
258315	20130806	$45
258315	20130813	$45
258315	20130820	$45
258317	20130730	$40
258317	20130806	$40
258317	20130813	$40
258318	20130730	$45
258318	20130806	$45
258318	20130813	$45
258318	20130820	$45
258321	20130730	$30
258321	20130806	$30
258321	20130813	$30
258321	20130820	$30
258322	20130730	$40
258322	20130806	$40
258322	20130813	$40
258322	20130820	$40
258326	20130730	$40
258326	20130806	$40
258326	20130813	$40
258326	20130820	$40
258327	20130730	$45
258327	20130806	$45
258327	20130813	$45
258327	20130820	$45
258871	20130730	$40
258871	20130806	$40
258871	20130813	$40
258871	20130820	$40
258872	20130730	$25
258872	20130806	$25
258872	20130813	$25
258872	20130820	$25
258873	20130730	$30
258873	20130806	$30
258873	20130813	$30
258873	20130820	$30
258875	20130730	$108
258875	20130806	$108
258875	20130813	$108
258875	20130820	$108
258876	20130730	$108
258876	20130806	$108
258876	20130813	$108
258876	20130820	$108
258878	20130730	$128
258878	20130806	$128
258878	20130813	$128
258878	20130820	$128
258879	20130730	$108
258879	20130806	$108
258879	20130813	$108
258879	20130820	$108
258880	20130730	$78
258880	20130806	$78
258880	20130813	$78
258880	20130820	$78
258881	20130730	$88
258881	20130806	$88
258881	20130813	$88
258881	20130820	$88
258882	20130730	$98
258882	20130806	$98
258882	20130813	$98
258882	20130820	$98
258883	20130730	$78
258883	20130806	$78
258883	20130813	$78
258883	20130820	$78
258884	20130730	$88
258884	20130806	$88
258884	20130813	$88
258884	20130820	$88
258885	20130730	$98
258885	20130806	$98
258885	20130813	$98
258885	20130820	$98
259424	20130806	$145
259424	20130813	$145
259424	20130813	$165
259424	20130820	$145
259424	20130820	$165
259425	20130730	$105
259426	20130730	$135
259426	20130806	$135
259426	20130813	$135
259426	20130820	$135
259427	20130730	$125
259427	20130806	$125
259427	20130813	$125
259427	20130820	$125
259431	20130806	$85
259431	20130820	$85
259432	20130806	$85
259433	20130730	$135
259433	20130806	$135
259433	20130813	$135
259433	20130820	$135
259434	20130730	$115
259434	20130806	$115
259434	20130813	$115
259434	20130820	$115
259437	20130806	$105
259437	20130813	$105
259437	20130820	$105
259439	20130806	$115
259439	20130813	$115
259439	20130820	$115
259440	20130806	$125
259440	20130813	$125
259440	20130820	$125
259441	20130806	$115
259441	20130813	$115
259441	20130820	$115
259442	20130730	$135
259442	20130806	$135
259442	20130813	$135
259442	20130820	$135
259443	20130730	$135
259443	20130806	$135
259443	20130813	$135
259443	20130820	$135
259444	20130730	$95
259444	20130730	$115
259444	20130806	$95
259444	20130806	$115
259444	20130813	$95
259444	20130813	$115
259444	20130820	$95
259444	20130820	$115
259446	20130730	$95
259446	20130806	$95
259446	20130813	$95
259446	20130820	$95
259447	20130730	$115
259447	20130806	$115
259447	20130813	$115
259447	20130820	$115
259448	20130730	$95
259448	20130806	$95
259448	20130813	$95
259448	20130820	$95
259449	20130730	$95
259449	20130806	$95
259449	20130813	$95
259449	20130820	$95
259450	20130730	$105
259450	20130806	$105
259450	20130813	$105
259450	20130820	$105
259451	20130730	$75
259451	20130806	$75
259451	20130813	$75
259451	20130820	$75
259452	20130820	$95
259453	20130730	$115
259453	20130806	$115
259453	20130813	$115
259453	20130820	$115
259454	20130730	$95
259454	20130806	$95
259454	20130813	$95
259454	20130820	$95
259455	20130730	$95
259455	20130806	$95
259455	20130813	$95
259455	20130820	$95
259456	20130730	$75
259456	20130806	$75
259456	20130813	$75
259456	20130820	$75
259457	20130730	$115
259457	20130806	$115
259457	20130813	$115
259457	20130820	$115
259458	20130730	$95
259458	20130806	$95
259458	20130813	$95
259458	20130820	$95
259459	20130730	$115
259459	20130806	$115
259459	20130813	$115
259459	20130820	$115
259460	20130730	$95
259460	20130806	$95
259460	20130813	$95
259460	20130820	$95
259461	20130813	$95
259461	20130820	$95
259462	20130730	$105
259462	20130806	$105
259462	20130813	$105
259462	20130820	$105
259463	20130806	$75
259463	20130813	$75
259463	20130820	$75
259464	20130806	$95
259464	20130813	$95
259464	20130820	$95
259465	20130806	$115
259465	20130813	$115
259466	20130806	$155
259466	20130813	$155
259466	20130820	$155
259467	20130806	$95
259467	20130813	$95
259467	20130820	$95
259468	20130806	$115
259468	20130813	$115
259468	20130820	$115
259472	20130806	$125
259472	20130813	$125
259472	20130820	$125
259473	20130730	$135
259473	20130806	$135
259473	20130813	$135
259473	20130820	$135
259474	20130730	$125
259474	20130806	$125
259474	20130813	$125
259474	20130820	$125
259475	20130730	$115
259475	20130806	$115
259475	20130813	$115
259475	20130820	$115
259479	20130730	$135
259479	20130806	$135
259479	20130813	$135
259479	20130820	$135
259480	20130730	$115
259480	20130806	$115
259480	20130813	$115
259480	20130820	$115
259481	20130730	$135
259481	20130806	$135
259482	20130730	$105
259482	20130806	$105
259482	20130813	$105
259482	20130820	$105
259484	20130813	$135
259484	20130820	$135
259485	20130806	$135
259485	20130813	$135
259485	20130820	$135
259486	20130813	$115
259486	20130820	$115
259487	20130806	$115
259487	20130813	$115
259487	20130820	$115
259488	20130806	$135
259488	20130813	$135
259488	20130820	$135
259489	20130813	$145
259489	20130820	$145
259490	20130730	$145
259490	20130806	$145
259490	20130813	$145
259490	20130820	$145
259491	20130730	$125
259491	20130806	$125
259491	20130813	$125
259491	20130820	$125
259492	20130730	$145
259492	20130806	$145
259492	20130813	$145
259492	20130820	$145
259493	20130730	$145
259493	20130806	$145
259493	20130813	$145
259493	20130820	$145
259494	20130730	$145
259494	20130806	$145
259494	20130813	$145
259494	20130820	$145
259495	20130730	$135
259495	20130806	$135
259495	20130820	$135
259496	20130820	$145
259497	20130730	$145
259497	20130806	$145
259497	20130813	$145
259497	20130820	$145
259498	20130730	$135
259498	20130806	$135
259498	20130813	$135
259498	20130820	$135
259499	20130730	$145
259500	20130806	$225
259500	20130813	$125
259501	20130806	$245
259501	20130813	$245
259501	20130820	$245
259839	20130806	$145
259839	20130813	$145
259855	20130730	$95
259855	20130806	$95
259855	20130813	$95
259855	20130820	$95
259857	20130730	$105
259857	20130820	$105
260300	20130730	$60
260300	20130806	$60
260300	20130813	$60
260300	20130820	$60
260301	20130730	$50
260301	20130806	$50
260301	20130813	$50
260301	20130820	$50
260303	20130730	$168
260303	20130806	$168
260303	20130813	$168
260303	20130820	$168
260304	20130730	$108
260304	20130806	$108
260304	20130813	$108
260304	20130820	$108
260305	20130730	$108
260305	20130806	$108
260305	20130813	$108
260305	20130820	$108
260306	20130730	$168
260306	20130806	$168
260306	20130813	$168
260306	20130820	$168
260371	20130730	$118
260371	20130806	$118
260371	20130813	$118
260371	20130820	$118
260372	20130730	$188
260372	20130806	$188
260372	20130813	$188
260372	20130820	$188
260373	20130730	$118
260373	20130806	$118
260373	20130813	$118
260373	20130820	$118
261619	20130730	$40
261619	20130806	$40
261619	20130813	$40
261619	20130820	$40
261620	20130730	$25
261620	20130806	$25
261620	20130813	$25
261620	20130820	$25
261621	20130730	$65
261621	20130806	$65
261621	20130813	$65
261621	20130820	$65
261622	20130730	$55
261622	20130806	$55
261622	20130813	$55
261622	20130820	$55
261624	20130730	$35
261624	20130806	$35
261624	20130813	$35
261624	20130820	$35
261625	20130730	$128
261625	20130806	$128
261625	20130813	$128
261625	20130820	$128
261626	20130730	$168
261626	20130806	$168
261626	20130813	$168
261626	20130820	$168
261627	20130730	$178
261627	20130806	$178
261627	20130813	$178
261627	20130820	$178
261628	20130730	$168
261628	20130806	$168
261628	20130813	$168
261628	20130820	$168
261629	20130730	$218
261629	20130806	$218
261629	20130813	$218
261629	20130820	$218
261630	20130730	$188
261630	20130806	$188
261630	20130813	$188
261630	20130820	$188
261631	20130730	$88
261631	20130806	$88
261631	20130813	$88
261631	20130820	$88
262719	20130730	$55
262719	20130806	$55
262719	20130813	$55
262719	20130820	$55
262720	20130730	$45
262720	20130806	$45
262720	20130813	$45
262720	20130820	$45
262721	20130730	$50
262721	20130806	$50
262721	20130813	$50
262721	20130820	$50
262722	20130730	$80
262722	20130806	$80
262722	20130813	$80
262722	20130820	$80
262723	20130730	$65
262723	20130806	$65
262723	20130813	$65
262723	20130820	$65
262724	20130730	$108
262724	20130806	$108
262724	20130813	$108
262724	20130820	$108
262725	20130730	$65
262725	20130806	$65
262725	20130813	$65
262725	20130820	$65
262726	20130730	$75
262726	20130806	$75
262726	20130813	$75
262726	20130820	$75
262727	20130730	$90
262727	20130806	$90
262727	20130813	$90
262727	20130820	$90
262728	20130730	$75
262728	20130806	$75
262728	20130813	$75
262728	20130820	$75
262729	20130730	$128
262729	20130806	$128
262729	20130813	$128
262729	20130820	$128
262730	20130730	$70
262730	20130806	$70
262730	20130813	$70
262730	20130820	$70
262731	20130730	$60
262731	20130806	$60
262731	20130813	$60
262731	20130820	$60
262732	20130806	$148
262732	20130813	$148
262732	20130820	$148
262733	20130730	$188
262733	20130806	$188
262733	20130813	$188
262733	20130820	$188
262734	20130806	$198
262734	20130813	$198
262734	20130820	$198
262735	20130730	$178
262735	20130806	$178
262735	20130813	$178
262735	20130820	$178
262736	20130730	$218
262736	20130806	$218
262736	20130813	$218
262736	20130820	$218
262737	20130730	$248
262737	20130806	$248
262737	20130813	$248
262737	20130820	$248
262738	20130730	$118
262738	20130806	$118
262738	20130813	$118
262738	20130820	$118
262739	20130730	$118
262739	20130806	$118
262739	20130813	$118
262739	20130820	$118
262740	20130730	$148
262740	20130806	$148
262740	20130813	$148
262740	20130820	$148
262741	20130730	$98
262741	20130806	$98
262741	20130813	$98
262741	20130820	$98
262742	20130730	$98
262742	20130806	$98
262742	20130813	$98
262742	20130820	$98
262743	20130806	$138
262743	20130813	$138
262743	20130820	$138
262744	20130730	$138
262744	20130806	$138
262744	20130813	$138
262744	20130820	$138
262745	20130730	$128
262745	20130806	$128
262745	20130813	$128
262745	20130820	$128
262746	20130730	$128
262746	20130806	$128
262746	20130813	$128
262746	20130820	$128
262747	20130806	$168
262747	20130813	$168
262747	20130820	$168
263982	20130813	$125
263983	20130806	$115
263983	20130813	$115
263983	20130820	$115
263984	20130806	$125
263984	20130813	$125
263984	20130820	$125
264124	20130813	$148
264124	20130820	$148
264126	20130813	$378
264126	20130820	$378
264127	20130813	$35
264127	20130820	$35
264128	20130813	$45
264128	20130820	$45
264129	20130813	$35
264129	20130820	$35
264130	20130813	$45
264130	20130820	$45
264131	20130813	$35
264131	20130820	$35
264132	20130813	$45
264132	20130820	$45
264133	20130813	$35
264133	20130820	$35
264165	20130813	$148
264165	20130820	$148
